date,crop,location,market_price
2025-11-29,rice,Hyderabad,2888
2025-11-30,rice,Hyderabad,2862
2025-12-01,rice,Hyderabad,2842
2025-12-02,rice,Hyderabad,2837
2025-12-03,rice,Hyderabad,2850
2025-12-04,rice,Hyderabad,2850
2025-12-05,rice,Hyderabad,2847
2025-12-06,rice,Hyderabad,2865
2025-12-07,rice,Hyderabad,2893
2025-12-08,rice,Hyderabad,2902
2025-12-09,rice,Hyderabad,2896
2025-12-10,rice,Hyderabad,2892
2025-12-11,rice,Hyderabad,2877
2025-12-12,rice,Hyderabad,2880
2025-12-13,rice,Hyderabad,2861
2025-12-14,rice,Hyderabad,2869
2025-12-15,rice,Hyderabad,2895
2025-12-16,rice,Hyderabad,2905
2025-12-17,rice,Hyderabad,2900
2025-12-18,rice,Hyderabad,2908
2025-12-19,rice,Hyderabad,2929
2025-12-20,rice,Hyderabad,2949
2025-12-21,rice,Hyderabad,2938
2025-12-22,rice,Hyderabad,2946
2025-12-23,rice,Hyderabad,2945
2025-12-24,rice,Hyderabad,2956
2025-12-25,rice,Hyderabad,2962
2025-12-26,rice,Hyderabad,2935
2025-12-27,rice,Hyderabad,2932
2025-12-28,rice,Hyderabad,2936
2025-12-29,rice,Hyderabad,2919
2025-12-30,rice,Hyderabad,2928
2025-12-31,rice,Hyderabad,2910
2024-01-01,rice,Warangal,2419
2024-01-02,rice,Warangal,2408
2024-01-03,rice,Warangal,2422
2024-01-04,rice,Warangal,2412
2024-01-05,rice,Warangal,2445
2024-01-06,rice,Warangal,2452
2024-01-07,rice,Warangal,2456
2024-01-08,rice,Warangal,2447
2024-01-09,rice,Warangal,2457
2024-01-10,rice,Warangal,2451
2024-01-11,rice,Warangal,2454
2024-01-12,rice,Warangal,2486
2024-01-13,rice,Warangal,2486
2024-01-14,rice,Warangal,2501
2024-01-15,rice,Warangal,2494
2024-01-16,rice,Warangal,2495
2024-01-17,rice,Warangal,2518
2024-01-18,rice,Warangal,2511
2024-01-19,rice,Warangal,2534
2024-01-20,rice,Warangal,2544
2024-01-21,rice,Warangal,2539
2024-01-22,rice,Warangal,2548
2024-01-23,rice,Warangal,2561
2024-01-24,rice,Warangal,2569
2024-01-25,rice,Warangal,2551
2024-01-26,rice,Warangal,2544
2024-01-27,rice,Warangal,2542
2024-01-28,rice,Warangal,2542
2024-01-29,rice,Warangal,2551
2024-01-30,rice,Warangal,2554
2024-01-31,rice,Warangal,2539
2024-02-01,rice,Warangal,2545
2024-02-02,rice,Warangal,2554
2024-02-03,rice,Warangal,2561
2024-02-04,rice,Warangal,2576
2024-02-05,rice,Warangal,2587
2024-02-06,rice,Warangal,2594
2024-02-07,rice,Warangal,2594
2024-02-08,rice,Warangal,2575
2024-02-09,rice,Warangal,2581
2024-02-10,rice,Warangal,2585
2024-02-11,rice,Warangal,2589
2024-02-12,rice,Warangal,2574
2024-02-13,rice,Warangal,2562
2024-02-14,rice,Warangal,2576
2024-02-15,rice,Warangal,2577
2024-02-16,rice,Warangal,2586
2024-02-17,rice,Warangal,2587
2024-02-18,rice,Warangal,2588
2024-02-19,rice,Warangal,2601
2024-02-20,rice,Warangal,2595
2024-02-21,rice,Warangal,2597
2024-02-22,rice,Warangal,2593
2024-02-23,rice,Warangal,2588
2024-02-24,rice,Warangal,2585
2024-02-25,rice,Warangal,2589
2024-02-26,rice,Warangal,2584
2024-02-27,rice,Warangal,2600
2024-02-28,rice,Warangal,2590
2024-02-29,rice,Warangal,2589
2024-03-01,rice,Warangal,2584
2024-03-02,rice,Warangal,2602
2024-03-03,rice,Warangal,2605
2024-03-04,rice,Warangal,2619
2024-03-05,rice,Warangal,2601
2024-03-06,rice,Warangal,2605
2024-03-07,rice,Warangal,2617
2024-03-08,rice,Warangal,2618
2024-03-09,rice,Warangal,2632
2024-03-10,rice,Warangal,2626
2024-03-11,rice,Warangal,2644
2024-03-12,rice,Warangal,2673
2024-03-13,rice,Warangal,2669
2024-03-14,rice,Warangal,2664
2024-03-15,rice,Warangal,2682
2024-03-16,rice,Warangal,2702
2024-03-17,rice,Warangal,2696
2024-03-18,rice,Warangal,2691
2024-03-19,rice,Warangal,2688
2024-03-20,rice,Warangal,2672
2024-03-21,rice,Warangal,2662
2024-03-22,rice,Warangal,2650
2024-03-23,rice,Warangal,2641
2024-03-24,rice,Warangal,2641
2024-03-25,rice,Warangal,2644
2024-03-26,rice,Warangal,2663
2024-03-27,rice,Warangal,2652
2024-03-28,rice,Warangal,2664
2024-03-29,rice,Warangal,2662
2024-03-30,rice,Warangal,2661
2024-03-31,rice,Warangal,2670
2024-04-01,rice,Warangal,2656
2024-04-02,rice,Warangal,2661
2024-04-03,rice,Warangal,2663
2024-04-04,rice,Warangal,2670
2024-04-05,rice,Warangal,2673
2024-04-06,rice,Warangal,2703
2024-04-07,rice,Warangal,2696
2024-04-08,rice,Warangal,2689
2024-04-09,rice,Warangal,2682
2024-04-10,rice,Warangal,2675
2024-04-11,rice,Warangal,2667
2024-04-12,rice,Warangal,2682
2024-04-13,rice,Warangal,2699
2024-04-14,rice,Warangal,2692
2024-04-15,rice,Warangal,2682
2024-04-16,rice,Warangal,2688
2024-04-17,rice,Warangal,2681
2024-04-18,rice,Warangal,2689
2024-04-19,rice,Warangal,2691
2024-04-20,rice,Warangal,2673
2024-04-21,rice,Warangal,2691
2024-04-22,rice,Warangal,2713
2024-04-23,rice,Warangal,2705
2024-04-24,rice,Warangal,2700
2024-04-25,rice,Warangal,2704
2024-04-26,rice,Warangal,2708
2024-04-27,rice,Warangal,2715
2024-04-28,rice,Warangal,2740
2024-04-29,rice,Warangal,2737
2024-04-30,rice,Warangal,2727
2024-05-01,rice,Warangal,2710
2024-05-02,rice,Warangal,2701
2024-05-03,rice,Warangal,2700
2024-05-04,rice,Warangal,2722
2024-05-05,rice,Warangal,2715
2024-05-06,rice,Warangal,2717
2024-05-07,rice,Warangal,2717
2024-05-08,rice,Warangal,2731
2024-05-09,rice,Warangal,2761
2024-05-10,rice,Warangal,2754
2024-05-11,rice,Warangal,2748
2024-05-12,rice,Warangal,2760
2024-05-13,rice,Warangal,2768
2024-05-14,rice,Warangal,2790
2024-05-15,rice,Warangal,2797
2024-05-16,rice,Warangal,2792
2024-05-17,rice,Warangal,2798
2024-05-18,rice,Warangal,2811
2024-05-19,rice,Warangal,2821
2024-05-20,rice,Warangal,2826
2024-05-21,rice,Warangal,2839
2024-05-22,rice,Warangal,2852
2024-05-23,rice,Warangal,2869
2024-05-24,rice,Warangal,2876
2024-05-25,rice,Warangal,2873
2024-05-26,rice,Warangal,2875
2024-05-27,rice,Warangal,2889
2024-05-28,rice,Warangal,2878
2024-05-29,rice,Warangal,2882
2024-05-30,rice,Warangal,2876
2024-05-31,rice,Warangal,2876
2024-06-01,rice,Warangal,2891
2024-06-02,rice,Warangal,2893
2024-06-03,rice,Warangal,2892
2024-06-04,rice,Warangal,2875
2024-06-05,rice,Warangal,2884
2024-06-06,rice,Warangal,2891
2024-06-07,rice,Warangal,2916
2024-06-08,rice,Warangal,2912
2024-06-09,rice,Warangal,2914
2024-06-10,rice,Warangal,2916
2024-06-11,rice,Warangal,2934
2024-06-12,rice,Warangal,2933
2024-06-13,rice,Warangal,2935
2024-06-14,rice,Warangal,2942
2024-06-15,rice,Warangal,2943
2024-06-16,rice,Warangal,2937
2024-06-17,rice,Warangal,2939
2024-06-18,rice,Warangal,2951
2024-06-19,rice,Warangal,2938
2024-06-20,rice,Warangal,2939
2024-06-21,rice,Warangal,2929
2024-06-22,rice,Warangal,2943
2024-06-23,rice,Warangal,2924
2024-06-24,rice,Warangal,2916
2024-06-25,rice,Warangal,2920
2024-06-26,rice,Warangal,2938
2024-06-27,rice,Warangal,2937
2024-06-28,rice,Warangal,2929
2024-06-29,rice,Warangal,2951
2024-06-30,rice,Warangal,2933
2024-07-01,rice,Warangal,2905
2024-07-02,rice,Warangal,2910
2024-07-03,rice,Warangal,2903
2024-07-04,rice,Warangal,2890
2024-07-05,rice,Warangal,2897
2024-07-06,rice,Warangal,2900
2024-07-07,rice,Warangal,2892
2024-07-08,rice,Warangal,2876
2024-07-09,rice,Warangal,2885
2024-07-10,rice,Warangal,2893
2024-07-11,rice,Warangal,2891
2024-07-12,rice,Warangal,2912
2024-07-13,rice,Warangal,2898
2024-07-14,rice,Warangal,2879
2024-07-15,rice,Warangal,2870
2024-07-16,rice,Warangal,2869
2024-07-17,rice,Warangal,2871
2024-07-18,rice,Warangal,2867
2024-07-19,rice,Warangal,2871
2024-07-20,rice,Warangal,2855
2024-07-21,rice,Warangal,2871
2024-07-22,rice,Warangal,2870
2024-07-23,rice,Warangal,2883
2024-07-24,rice,Warangal,2886
2024-07-25,rice,Warangal,2891
2024-07-26,rice,Warangal,2897
2024-07-27,rice,Warangal,2902
2024-07-28,rice,Warangal,2909
2024-07-29,rice,Warangal,2924
2024-07-30,rice,Warangal,2926
2024-07-31,rice,Warangal,2934
2024-08-01,rice,Warangal,2932
2024-08-02,rice,Warangal,2949
2024-08-03,rice,Warangal,2940
2024-08-04,rice,Warangal,2961
2024-08-05,rice,Warangal,2960
2024-08-06,rice,Warangal,2942
2024-08-07,rice,Warangal,2943
2024-08-08,rice,Warangal,2934
2024-08-09,rice,Warangal,2944
2024-08-10,rice,Warangal,2936
2024-08-11,rice,Warangal,2930
2024-08-12,rice,Warangal,2906
2024-08-13,rice,Warangal,2900
2024-08-14,rice,Warangal,2870
2024-08-15,rice,Warangal,2851
2024-08-16,rice,Warangal,2859
2024-08-17,rice,Warangal,2868
2024-08-18,rice,Warangal,2873
2024-08-19,rice,Warangal,2861
2024-08-20,rice,Warangal,2860
2024-08-21,rice,Warangal,2859
2024-08-22,rice,Warangal,2845
2024-08-23,rice,Warangal,2863
2024-08-24,rice,Warangal,2873
2024-08-25,rice,Warangal,2870
2024-08-26,rice,Warangal,2870
2024-08-27,rice,Warangal,2872
2024-08-28,rice,Warangal,2847
2024-08-29,rice,Warangal,2844
2024-08-30,rice,Warangal,2835
2024-08-31,rice,Warangal,2823
2024-09-01,rice,Warangal,2819
2024-09-02,rice,Warangal,2841
2024-09-03,rice,Warangal,2848
2024-09-04,rice,Warangal,2841
2024-09-05,rice,Warangal,2848
2024-09-06,rice,Warangal,2865
2024-09-07,rice,Warangal,2876
2024-09-08,rice,Warangal,2876
2024-09-09,rice,Warangal,2868
2024-09-10,rice,Warangal,2877
2024-09-11,rice,Warangal,2881
2024-09-12,rice,Warangal,2892
2024-09-13,rice,Warangal,2900
2024-09-14,rice,Warangal,2912
2024-09-15,rice,Warangal,2906
2024-09-16,rice,Warangal,2922
2024-09-17,rice,Warangal,2924
2024-09-18,rice,Warangal,2949
2024-09-19,rice,Warangal,2941
2024-09-20,rice,Warangal,2962
2024-09-21,rice,Warangal,2965
2024-09-22,rice,Warangal,2957
2024-09-23,rice,Warangal,2951
2024-09-24,rice,Warangal,2947
2024-09-25,rice,Warangal,2953
2024-09-26,rice,Warangal,2959
2024-09-27,rice,Warangal,2952
2024-09-28,rice,Warangal,2952
2024-09-29,rice,Warangal,2979
2024-09-30,rice,Warangal,3000
2024-10-01,rice,Warangal,3005
2024-10-02,rice,Warangal,3006
2024-10-03,rice,Warangal,3008
2024-10-04,rice,Warangal,3016
2024-10-05,rice,Warangal,3003
2024-10-06,rice,Warangal,3001
2024-10-07,rice,Warangal,2981
2024-10-08,rice,Warangal,2986
2024-10-09,rice,Warangal,2994
2024-10-10,rice,Warangal,2989
2024-10-11,rice,Warangal,3008
2024-10-12,rice,Warangal,2994
2024-10-13,rice,Warangal,2977
2024-10-14,rice,Warangal,2980
2024-10-15,rice,Warangal,2993
2024-10-16,rice,Warangal,3014
2024-10-17,rice,Warangal,3009
2024-10-18,rice,Warangal,3023
2024-10-19,rice,Warangal,3023
2024-10-20,rice,Warangal,3021
2024-10-21,rice,Warangal,3033
2024-10-22,rice,Warangal,3041
2024-10-23,rice,Warangal,3023
2024-10-24,rice,Warangal,3041
2024-10-25,rice,Warangal,3059
2024-10-26,rice,Warangal,3052
2024-10-27,rice,Warangal,3057
2024-10-28,rice,Warangal,3064
2024-10-29,rice,Warangal,3068
2024-10-30,rice,Warangal,3062
2024-10-31,rice,Warangal,3055
2024-11-01,rice,Warangal,3055
2024-11-02,rice,Warangal,3070
2024-11-03,rice,Warangal,3078
2024-11-04,rice,Warangal,3074
2024-11-05,rice,Warangal,3084
2024-11-06,rice,Warangal,3050
2024-11-07,rice,Warangal,3065
2024-11-08,rice,Warangal,3045
2024-11-09,rice,Warangal,3041
2024-11-10,rice,Warangal,3029
2024-11-11,rice,Warangal,3014
2024-11-12,rice,Warangal,3029
2024-11-13,rice,Warangal,3024
2024-11-14,rice,Warangal,3029
2024-11-15,rice,Warangal,3030
2024-11-16,rice,Warangal,3037
2024-11-17,rice,Warangal,3039
2024-11-18,rice,Warangal,3024
2024-11-19,rice,Warangal,3037
2024-11-20,rice,Warangal,3032
2024-11-21,rice,Warangal,3014
2024-11-22,rice,Warangal,3010
2024-11-23,rice,Warangal,3030
2024-11-24,rice,Warangal,3041
2024-11-25,rice,Warangal,3038
2024-11-26,rice,Warangal,3035
2024-11-27,rice,Warangal,3032
2024-11-28,rice,Warangal,3058
2024-11-29,rice,Warangal,3064
2024-11-30,rice,Warangal,3070
2024-12-01,rice,Warangal,3084
2024-12-02,rice,Warangal,3088
2024-12-03,rice,Warangal,3086
2024-12-04,rice,Warangal,3085
2024-12-05,rice,Warangal,3085
2024-12-06,rice,Warangal,3086
2024-12-07,rice,Warangal,3096
2024-12-08,rice,Warangal,3098
2024-12-09,rice,Warangal,3108
2024-12-10,rice,Warangal,3108
2024-12-11,rice,Warangal,3110
2024-12-12,rice,Warangal,3087
2024-12-13,rice,Warangal,3100
2024-12-14,rice,Warangal,3105
2024-12-15,rice,Warangal,3119
2024-12-16,rice,Warangal,3085
2024-12-17,rice,Warangal,3111
2024-12-18,rice,Warangal,3111
2024-12-19,rice,Warangal,3126
2024-12-20,rice,Warangal,3114
2024-12-21,rice,Warangal,3123
2024-12-22,rice,Warangal,3111
2024-12-23,rice,Warangal,3105
2024-12-24,rice,Warangal,3130
2024-12-25,rice,Warangal,3129
2024-12-26,rice,Warangal,3133
2024-12-27,rice,Warangal,3144
2024-12-28,rice,Warangal,3152
2024-12-29,rice,Warangal,3155
2024-12-30,rice,Warangal,3161
2024-12-31,rice,Warangal,3191
2025-01-01,rice,Warangal,3191
2025-01-02,rice,Warangal,3194
2025-01-03,rice,Warangal,3208
2025-01-04,rice,Warangal,3223
2025-01-05,rice,Warangal,3239
2025-01-06,rice,Warangal,3248
2025-01-07,rice,Warangal,3235
2025-01-08,rice,Warangal,3256
2025-01-09,rice,Warangal,3244
2025-01-10,rice,Warangal,3249
2025-01-11,rice,Warangal,3241
2025-01-12,rice,Warangal,3241
2025-01-13,rice,Warangal,3246
2025-01-14,rice,Warangal,3252
2025-01-15,rice,Warangal,3258
2025-01-16,rice,Warangal,3279
2025-01-17,rice,Warangal,3286
2025-01-18,rice,Warangal,3284
2025-01-19,rice,Warangal,3297
2025-01-20,rice,Warangal,3312
2025-01-21,rice,Warangal,3299
2025-01-22,rice,Warangal,3307
2025-01-23,rice,Warangal,3317
2025-01-24,rice,Warangal,3315
2025-01-25,rice,Warangal,3332
2025-01-26,rice,Warangal,3332
2025-01-27,rice,Warangal,3334
2025-01-28,rice,Warangal,3334
2025-01-29,rice,Warangal,3335
2025-01-30,rice,Warangal,3323
2025-01-31,rice,Warangal,3306
2025-02-01,rice,Warangal,3327
2025-02-02,rice,Warangal,3318
2025-02-03,rice,Warangal,3307
2025-02-04,rice,Warangal,3282
2025-02-05,rice,Warangal,3275
2025-02-06,rice,Warangal,3260
2025-02-07,rice,Warangal,3281
2025-02-08,rice,Warangal,3295
2025-02-09,rice,Warangal,3287
2025-02-10,rice,Warangal,3316
2025-02-11,rice,Warangal,3329
2025-02-12,rice,Warangal,3326
2025-02-13,rice,Warangal,3296
2025-02-14,rice,Warangal,3325
2025-02-15,rice,Warangal,3309
2025-02-16,rice,Warangal,3290
2025-02-17,rice,Warangal,3304
2025-02-18,rice,Warangal,3334
2025-02-19,rice,Warangal,3352
2025-02-20,rice,Warangal,3360
2025-02-21,rice,Warangal,3368
2025-02-22,rice,Warangal,3379
2025-02-23,rice,Warangal,3389
2025-02-24,rice,Warangal,3393
2025-02-25,rice,Warangal,3395
2025-02-26,rice,Warangal,3396
2025-02-27,rice,Warangal,3387
2025-02-28,rice,Warangal,3385
2025-03-01,rice,Warangal,3365
2025-03-02,rice,Warangal,3364
2025-03-03,rice,Warangal,3353
2025-03-04,rice,Warangal,3341
2025-03-05,rice,Warangal,3343
2025-03-06,rice,Warangal,3361
2025-03-07,rice,Warangal,3373
2025-03-08,rice,Warangal,3354
2025-03-09,rice,Warangal,3343
2025-03-10,rice,Warangal,3355
2025-03-11,rice,Warangal,3344
2025-03-12,rice,Warangal,3342
2025-03-13,rice,Warangal,3349
2025-03-14,rice,Warangal,3338
2025-03-15,rice,Warangal,3340
2025-03-16,rice,Warangal,3324
2025-03-17,rice,Warangal,3317
2025-03-18,rice,Warangal,3322
2025-03-19,rice,Warangal,3303
2025-03-20,rice,Warangal,3309
2025-03-21,rice,Warangal,3309
2025-03-22,rice,Warangal,3316
2025-03-23,rice,Warangal,3319
2025-03-24,rice,Warangal,3336
2025-03-25,rice,Warangal,3338
2025-03-26,rice,Warangal,3333
2025-03-27,rice,Warangal,3335
2025-03-28,rice,Warangal,3342
2025-03-29,rice,Warangal,3343
2025-03-30,rice,Warangal,3344
2025-03-31,rice,Warangal,3335
2025-04-01,rice,Warangal,3328
2025-04-02,rice,Warangal,3311
2025-04-03,rice,Warangal,3332
2025-04-04,rice,Warangal,3317
2025-04-05,rice,Warangal,3309
2025-04-06,rice,Warangal,3301
2025-04-07,rice,Warangal,3312
2025-04-08,rice,Warangal,3308
2025-04-09,rice,Warangal,3323
2025-04-10,rice,Warangal,3315
2025-04-11,rice,Warangal,3319
2025-04-12,rice,Warangal,3309
2025-04-13,rice,Warangal,3335
2025-04-14,rice,Warangal,3320
2025-04-15,rice,Warangal,3324
2025-04-16,rice,Warangal,3332
2025-04-17,rice,Warangal,3337
2025-04-18,rice,Warangal,3334
2025-04-19,rice,Warangal,3333
2025-04-20,rice,Warangal,3333
2025-04-21,rice,Warangal,3331
2025-04-22,rice,Warangal,3343
2025-04-23,rice,Warangal,3370
2025-04-24,rice,Warangal,3363
2025-04-25,rice,Warangal,3346
2025-04-26,rice,Warangal,3345
2025-04-27,rice,Warangal,3376
2025-04-28,rice,Warangal,3366
2025-04-29,rice,Warangal,3386
2025-04-30,rice,Warangal,3406
2025-05-01,rice,Warangal,3399
2025-05-02,rice,Warangal,3405
2025-05-03,rice,Warangal,3425
2025-05-04,rice,Warangal,3420
2025-05-05,rice,Warangal,3417
2025-05-06,rice,Warangal,3410
2025-05-07,rice,Warangal,3397
2025-05-08,rice,Warangal,3389
2025-05-09,rice,Warangal,3374
2025-05-10,rice,Warangal,3374
2025-05-11,rice,Warangal,3364
2025-05-12,rice,Warangal,3366
2025-05-13,rice,Warangal,3347
2025-05-14,rice,Warangal,3350
2025-05-15,rice,Warangal,3360
2025-05-16,rice,Warangal,3335
2025-05-17,rice,Warangal,3339
2025-05-18,rice,Warangal,3354
2025-05-19,rice,Warangal,3339
2025-05-20,rice,Warangal,3358
2025-05-21,rice,Warangal,3363
2025-05-22,rice,Warangal,3354
2025-05-23,rice,Warangal,3353
2025-05-24,rice,Warangal,3359
2025-05-25,rice,Warangal,3359
2025-05-26,rice,Warangal,3365
2025-05-27,rice,Warangal,3353
2025-05-28,rice,Warangal,3355
2025-05-29,rice,Warangal,3337
2025-05-30,rice,Warangal,3335
2025-05-31,rice,Warangal,3323
2025-06-01,rice,Warangal,3314
2025-06-02,rice,Warangal,3328
2025-06-03,rice,Warangal,3341
2025-06-04,rice,Warangal,3347
2025-06-05,rice,Warangal,3333
2025-06-06,rice,Warangal,3329
2025-06-07,rice,Warangal,3343
2025-06-08,rice,Warangal,3344
2025-06-09,rice,Warangal,3371
2025-06-10,rice,Warangal,3375
2025-06-11,rice,Warangal,3377
2025-06-12,rice,Warangal,3373
2025-06-13,rice,Warangal,3373
2025-06-14,rice,Warangal,3371
2025-06-15,rice,Warangal,3379
2025-06-16,rice,Warangal,3390
2025-06-17,rice,Warangal,3379
2025-06-18,rice,Warangal,3362
2025-06-19,rice,Warangal,3339
2025-06-20,rice,Warangal,3345
2025-06-21,rice,Warangal,3330
2025-06-22,rice,Warangal,3303
2025-06-23,rice,Warangal,3307
2025-06-24,rice,Warangal,3337
2025-06-25,rice,Warangal,3336
2025-06-26,rice,Warangal,3345
2025-06-27,rice,Warangal,3346
2025-06-28,rice,Warangal,3344
2025-06-29,rice,Warangal,3354
2025-06-30,rice,Warangal,3350
2025-07-01,rice,Warangal,3352
2025-07-02,rice,Warangal,3355
2025-07-03,rice,Warangal,3346
2025-07-04,rice,Warangal,3357
2025-07-05,rice,Warangal,3355
2025-07-06,rice,Warangal,3345
2025-07-07,rice,Warangal,3350
2025-07-08,rice,Warangal,3339
2025-07-09,rice,Warangal,3338
2025-07-10,rice,Warangal,3337
2025-07-11,rice,Warangal,3350
2025-07-12,rice,Warangal,3355
2025-07-13,rice,Warangal,3354
2025-07-14,rice,Warangal,3363
2025-07-15,rice,Warangal,3379
2025-07-16,rice,Warangal,3385
2025-07-17,rice,Warangal,3384
2025-07-18,rice,Warangal,3367
2025-07-19,rice,Warangal,3354
2025-07-20,rice,Warangal,3349
2025-07-21,rice,Warangal,3341
2025-07-22,rice,Warangal,3338
2025-07-23,rice,Warangal,3338
2025-07-24,rice,Warangal,3344
2025-07-25,rice,Warangal,3342
2025-07-26,rice,Warangal,3347
2025-07-27,rice,Warangal,3348
2025-07-28,rice,Warangal,3323
2025-07-29,rice,Warangal,3311
2025-07-30,rice,Warangal,3308
2025-07-31,rice,Warangal,3293
2025-08-01,rice,Warangal,3300
2025-08-02,rice,Warangal,3317
2025-08-03,rice,Warangal,3332
2025-08-04,rice,Warangal,3328
2025-08-05,rice,Warangal,3346
2025-08-06,rice,Warangal,3347
2025-08-07,rice,Warangal,3342
2025-08-08,rice,Warangal,3334
2025-08-09,rice,Warangal,3330
2025-08-10,rice,Warangal,3325
2025-08-11,rice,Warangal,3326
2025-08-12,rice,Warangal,3328
2025-08-13,rice,Warangal,3327
2025-08-14,rice,Warangal,3332
2025-08-15,rice,Warangal,3346
2025-08-16,rice,Warangal,3357
2025-08-17,rice,Warangal,3338
2025-08-18,rice,Warangal,3307
2025-08-19,rice,Warangal,3318
2025-08-20,rice,Warangal,3301
2025-08-21,rice,Warangal,3298
2025-08-22,rice,Warangal,3283
2025-08-23,rice,Warangal,3261
2025-08-24,rice,Warangal,3267
2025-08-25,rice,Warangal,3276
2025-08-26,rice,Warangal,3268
2025-08-27,rice,Warangal,3236
2025-08-28,rice,Warangal,3230
2025-08-29,rice,Warangal,3234
2025-08-30,rice,Warangal,3216
2025-08-31,rice,Warangal,3218
2025-09-01,rice,Warangal,3217
2025-09-02,rice,Warangal,3224
2025-09-03,rice,Warangal,3225
2025-09-04,rice,Warangal,3213
2025-09-05,rice,Warangal,3227
2025-09-06,rice,Warangal,3225
2025-09-07,rice,Warangal,3225
2025-09-08,rice,Warangal,3213
2025-09-09,rice,Warangal,3208
2025-09-10,rice,Warangal,3197
2025-09-11,rice,Warangal,3195
2025-09-12,rice,Warangal,3215
2025-09-13,rice,Warangal,3199
2025-09-14,rice,Warangal,3179
2025-09-15,rice,Warangal,3197
2025-09-16,rice,Warangal,3194
2025-09-17,rice,Warangal,3186
2025-09-18,rice,Warangal,3199
2025-09-19,rice,Warangal,3191
2025-09-20,rice,Warangal,3214
2025-09-21,rice,Warangal,3222
2025-09-22,rice,Warangal,3216
2025-09-23,rice,Warangal,3242
2025-09-24,rice,Warangal,3235
2025-09-25,rice,Warangal,3244
2025-09-26,rice,Warangal,3248
2025-09-27,rice,Warangal,3264
2025-09-28,rice,Warangal,3283
2025-09-29,rice,Warangal,3284
2025-09-30,rice,Warangal,3275
2025-10-01,rice,Warangal,3281
2025-10-02,rice,Warangal,3273
2025-10-03,rice,Warangal,3297
2025-10-04,rice,Warangal,3299
2025-10-05,rice,Warangal,3295
2025-10-06,rice,Warangal,3298
2025-10-07,rice,Warangal,3282
2025-10-08,rice,Warangal,3270
2025-10-09,rice,Warangal,3285
2025-10-10,rice,Warangal,3278
2025-10-11,rice,Warangal,3265
2025-10-12,rice,Warangal,3272
2025-10-13,rice,Warangal,3287
2025-10-14,rice,Warangal,3296
2025-10-15,rice,Warangal,3309
2025-10-16,rice,Warangal,3300
2025-10-17,rice,Warangal,3284
2025-10-18,rice,Warangal,3302
2025-10-19,rice,Warangal,3299
2025-10-20,rice,Warangal,3296
2025-10-21,rice,Warangal,3313
2025-10-22,rice,Warangal,3321
2025-10-23,rice,Warangal,3327
2025-10-24,rice,Warangal,3354
2025-10-25,rice,Warangal,3346
2025-10-26,rice,Warangal,3358
2025-10-27,rice,Warangal,3360
2025-10-28,rice,Warangal,3364
2025-10-29,rice,Warangal,3383
2025-10-30,rice,Warangal,3390
2025-10-31,rice,Warangal,3397
2025-11-01,rice,Warangal,3411
2025-11-02,rice,Warangal,3407
2025-11-03,rice,Warangal,3398
2025-11-04,rice,Warangal,3386
2025-11-05,rice,Warangal,3363
2025-11-06,rice,Warangal,3389
2025-11-07,rice,Warangal,3376
2025-11-08,rice,Warangal,3375
2025-11-09,rice,Warangal,3372
2025-11-10,rice,Warangal,3377
2025-11-11,rice,Warangal,3388
2025-11-12,rice,Warangal,3399
2025-11-13,rice,Warangal,3393
2025-11-14,rice,Warangal,3392
2025-11-15,rice,Warangal,3396
2025-11-16,rice,Warangal,3394
2025-11-17,rice,Warangal,3415
2025-11-18,rice,Warangal,3422
2025-11-19,rice,Warangal,3431
2025-11-20,rice,Warangal,3441
2025-11-21,rice,Warangal,3456
2025-11-22,rice,Warangal,3459
2025-11-23,rice,Warangal,3444
2025-11-24,rice,Warangal,3450
2025-11-25,rice,Warangal,3444
2025-11-26,rice,Warangal,3438
2025-11-27,rice,Warangal,3446
2025-11-28,rice,Warangal,3463
2025-11-29,rice,Warangal,3464
2025-11-30,rice,Warangal,3469
2025-12-01,rice,Warangal,3491
2025-12-02,rice,Warangal,3495
2025-12-03,rice,Warangal,3528
2025-12-04,rice,Warangal,3536
2025-12-05,rice,Warangal,3515
2025-12-06,rice,Warangal,3526
2025-12-07,rice,Warangal,3532
2025-12-08,rice,Warangal,3548
2025-12-09,rice,Warangal,3558
2025-12-10,rice,Warangal,3557
2025-12-11,rice,Warangal,3544
2025-12-12,rice,Warangal,3542
2025-12-13,rice,Warangal,3533
2025-12-14,rice,Warangal,3527
2025-12-15,rice,Warangal,3536
2025-12-16,rice,Warangal,3557
2025-12-17,rice,Warangal,3563
2025-12-18,rice,Warangal,3550
2025-12-19,rice,Warangal,3557
2025-12-20,rice,Warangal,3573
2025-12-21,rice,Warangal,3566
2025-12-22,rice,Warangal,3566
2025-12-23,rice,Warangal,3568
2025-12-24,rice,Warangal,3559
2025-12-25,rice,Warangal,3568
2025-12-26,rice,Warangal,3568
2025-12-27,rice,Warangal,3575
2025-12-28,rice,Warangal,3565
2025-12-29,rice,Warangal,3561
2025-12-30,rice,Warangal,3571
2025-12-31,rice,Warangal,3568
2024-01-01,rice,Vijayawada,2738
2024-01-02,rice,Vijayawada,2710
2024-01-03,rice,Vijayawada,2720
2024-01-04,rice,Vijayawada,2726
2024-01-05,rice,Vijayawada,2704
2024-01-06,rice,Vijayawada,2726
2024-01-07,rice,Vijayawada,2750
2024-01-08,rice,Vijayawada,2741
